MosquitoID,Date.of.Collection,Marker,Size,Height
28B-03,18/09/14,SE33,357.09,587
28B-03,18/09/14,SE33,365.38,807
28B-03,18/09/14,SE33,373.49,780
29C-02,18/07/14,D10S1248,104.52,123
29C-02,18/07/14,vWA,168.42,994
29C-02,18/07/14,vWA,172.48,1011
29C-02,18/07/14,D16S539,252.45,680
29C-02,18/07/14,D16S539,256.36,450
29C-02,18/07/14,D2S1338,313.59,385
29C-02,18/07/14,D2S1338,330.01,464
29C-02,18/07/14,AMEL,100.55,4641
29C-02,18/07/14,AMEL,106.4,3172
29C-02,18/07/14,D8S1179,140.52,2049
29C-02,18/07/14,D8S1179,156.98,1928
29C-02,18/07/14,D21S11,207.59,1701
29C-02,18/07/14,D21S11,221.73,1536
29C-02,18/07/14,D18S51,300.72,1462
29C-02,18/07/14,D18S51,308.9,1555
29C-02,18/07/14,D22S1045,104.43,2722
29C-02,18/07/14,D22S1045,107.56,2652
29C-02,18/07/14,D19S433,142.41,2433
29C-02,18/07/14,D19S433,144.31,2463
29C-02,18/07/14,TH01,188.55,2086
29C-02,18/07/14,TH01,200.58,1853
29C-02,18/07/14,FGA,251.06,503
29C-02,18/07/14,FGA,254.73,1429
29C-02,18/07/14,FGA,262.21,1182
29C-02,18/07/14,D2S441,87.46,2612
29C-02,18/07/14,D2S441,103.8,2250
29C-02,18/07/14,D3S1358,147.15,1838
29C-02,18/07/14,D3S1358,155.08,1636
29C-02,18/07/14,D1S1656,190.23,1735
29C-02,18/07/14,D1S1656,198.15,1266
29C-02,18/07/14,D12S391,240.42,965
29C-02,18/07/14,D12S391,248.58,1049
29C-02,18/07/14,SE33,356.99,1040
29C-02,18/07/14,SE33,416.49,678
29C-13,17/07/14,vWA,168.45,276
29C-13,17/07/14,vWA,172.45,275
29C-13,17/07/14,D16S539,252.47,238
29C-13,17/07/14,D2S1338,313.67,136
29C-13,17/07/14,D2S1338,329.99,143
29C-13,17/07/14,AMEL,100.46,1945
29C-13,17/07/14,AMEL,106.34,1321
29C-13,17/07/14,D8S1179,140.52,742
29C-13,17/07/14,D8S1179,148.78,395
29C-13,17/07/14,D8S1179,157.04,651
29C-13,17/07/14,D21S11,203.61,232
29C-13,17/07/14,D21S11,207.63,669
29C-13,17/07/14,D21S11,221.74,553
29C-13,17/07/14,D18S51,288.34,138
29C-13,17/07/14,D18S51,300.65,428
29C-13,17/07/14,D18S51,308.85,379
29C-13,17/07/14,D22S1045,85.78,552
29C-13,17/07/14,D22S1045,91.99,466
29C-13,17/07/14,D22S1045,104.45,1591
29C-13,17/07/14,D22S1045,107.51,1244
29C-13,17/07/14,D19S433,134.97,348
29C-13,17/07/14,D19S433,142.43,1098
29C-13,17/07/14,D19S433,144.35,1118
29C-13,17/07/14,TH01,188.53,622
29C-13,17/07/14,TH01,200.5,435
29C-13,17/07/14,FGA,251.07,260
29C-13,17/07/14,FGA,254.77,620
29C-13,17/07/14,FGA,262.22,466
29C-13,17/07/14,FGA,273.75,157
29C-13,17/07/14,D2S441,87.49,1262
29C-13,17/07/14,D2S441,103.82,777
29C-13,17/07/14,D3S1358,147.04,667
29C-13,17/07/14,D3S1358,154.96,453
29C-13,17/07/14,D1S1656,190.15,392
29C-13,17/07/14,D1S1656,198.05,449
29C-13,17/07/14,D12S391,240.43,270
29C-13,17/07/14,D12S391,248.57,239
29C-13,17/07/14,SE33,308.93,63
29C-13,17/07/14,SE33,356.97,247
29C-13,17/07/14,SE33,416.48,196
29C-08,17/07/14,D10S1248,96.24,681
29C-08,17/07/14,D10S1248,104.54,500
29C-08,17/07/14,vWA,168.46,396
29C-08,17/07/14,vWA,172.46,633
29C-08,17/07/14,D16S539,252.51,610
29C-08,17/07/14,D2S1338,293.57,280
29C-08,17/07/14,D2S1338,330.1,187
29C-08,17/07/14,AMEL,100.37,4683
29C-08,17/07/14,D8S1179,148.67,1935
29C-08,17/07/14,D21S11,203.58,615
29C-08,17/07/14,D21S11,207.67,574
29C-08,17/07/14,D21S11,231.92,758
29C-08,17/07/14,D18S51,288.36,611
29C-08,17/07/14,D18S51,308.82,196
29C-08,17/07/14,D18S51,317.17,707
29C-08,17/07/14,D22S1045,85.69,2463
29C-08,17/07/14,D22S1045,91.84,1720
29C-08,17/07/14,D19S433,134.96,1280
29C-08,17/07/14,D19S433,144.42,872
29C-08,17/07/14,D19S433,148.22,1687
29C-08,17/07/14,TH01,188.6,1315
29C-08,17/07/14,TH01,192.58,809
29C-08,17/07/14,FGA,251.17,921
29C-08,17/07/14,FGA,254.93,250
29C-08,17/07/14,FGA,273.79,584
29C-08,17/07/14,D2S441,87.53,1256
29C-08,17/07/14,D2S441,91.57,944
29C-08,17/07/14,D3S1358,155.22,757
29C-08,17/07/14,D3S1358,159.11,519
29C-08,17/07/14,D1S1656,190.24,232
29C-08,17/07/14,D1S1656,194.22,423
29C-08,17/07/14,D1S1656,202.04,455
29C-08,17/07/14,D12S391,244.49,264
29C-08,17/07/14,D12S391,256.27,468
29C-08,17/07/14,SE33,377.36,263
29C-08,17/07/14,SE33,404.08,367
29C-01,16/07/14,D10S1248,96.25,2386
29C-01,16/07/14,vWA,168.51,2157
29C-01,16/07/14,vWA,172.49,3118
29C-01,16/07/14,D16S539,252.51,3867
29C-01,16/07/14,D2S1338,293.63,1438
29C-01,16/07/14,D2S1338,313.66,615
29C-01,16/07/14,D2S1338,330.05,918
29C-01,16/07/14,AMEL,100.47,15255
29C-01,16/07/14,D8S1179,140.44,2641
29C-01,16/07/14,D8S1179,148.67,9140
29C-01,16/07/14,D21S11,203.67,3222
29C-01,16/07/14,D21S11,207.69,1907
29C-01,16/07/14,D21S11,231.89,3909
29C-01,16/07/14,D18S51,288.4,2044
29C-01,16/07/14,D18S51,308.83,1397
29C-01,16/07/14,D18S51,317.17,2489
29C-01,16/07/14,D22S1045,85.84,8455
29C-01,16/07/14,D22S1045,91.96,6482
29C-01,16/07/14,D22S1045,104.35,3620
29C-01,16/07/14,D19S433,134.99,4737
29C-01,16/07/14,D19S433,144.42,2905
29C-01,16/07/14,D19S433,148.22,5417
29C-01,16/07/14,TH01,188.59,7205
29C-01,16/07/14,TH01,192.57,3467
29C-01,16/07/14,FGA,251.17,2449
29C-01,16/07/14,FGA,254.85,1115
29C-01,16/07/14,FGA,273.78,1226
29C-01,16/07/14,D2S441,87.57,5349
29C-01,16/07/14,D2S441,91.59,2835
29C-01,16/07/14,D3S1358,155.22,4753
29C-01,16/07/14,D3S1358,159.11,2318
29C-01,16/07/14,D1S1656,194.22,1727
29C-01,16/07/14,D1S1656,202.05,2354
29C-01,16/07/14,D12S391,244.58,1173
29C-01,16/07/14,D12S391,256.27,1377
29C-01,16/07/14,SE33,356.84,955
29C-01,16/07/14,SE33,377.35,1672
29C-01,16/07/14,SE33,404.1,1147
29C-10,15/07/14,vWA,168.5,125
29C-10,15/07/14,vWA,172.51,148
29C-10,15/07/14,AMEL,100.56,1113
29C-10,15/07/14,AMEL,106.37,769
29C-10,15/07/14,D8S1179,140.44,396
29C-10,15/07/14,D8S1179,157.06,276
29C-10,15/07/14,D21S11,207.64,260
29C-10,15/07/14,D21S11,221.87,206
29C-10,15/07/14,D22S1045,85.86,664
29C-10,15/07/14,D22S1045,104.44,1192
29C-10,15/07/14,D22S1045,107.56,635
29C-10,15/07/14,D19S433,142.58,502
29C-10,15/07/14,D19S433,144.44,661
29C-10,15/07/14,D19S433,148.26,270
29C-10,15/07/14,TH01,188.63,159
29C-10,15/07/14,TH01,200.51,278
29C-10,15/07/14,FGA,254.89,157
29C-10,15/07/14,FGA,262.37,204
29C-10,15/07/14,D2S441,87.63,700
29C-10,15/07/14,D2S441,103.79,513
29C-10,15/07/14,D3S1358,147.2,261
29C-10,15/07/14,D3S1358,155.11,344
29C-10,15/07/14,D1S1656,190.2,174
29C-09,15/07/14,D10S1248,96.41,1110
29C-09,15/07/14,vWA,168.5,947
29C-09,15/07/14,vWA,172.51,1704
29C-09,15/07/14,D16S539,252.53,1263
29C-09,15/07/14,D2S1338,293.66,492
29C-09,15/07/14,D2S1338,313.66,586
29C-09,15/07/14,D2S1338,330.11,350
29C-09,15/07/14,AMEL,100.47,6893
29C-09,15/07/14,AMEL,106.38,2131
29C-09,15/07/14,D8S1179,140.53,2278
29C-09,15/07/14,D8S1179,148.71,2372
29C-09,15/07/14,D8S1179,156.98,985
29C-09,15/07/14,D21S11,203.69,715
29C-09,15/07/14,D21S11,207.64,1269
29C-09,15/07/14,D21S11,221.87,554
29C-09,15/07/14,D21S11,232.01,1061
29C-09,15/07/14,D18S51,288.47,309
29C-09,15/07/14,D18S51,300.74,732
29C-09,15/07/14,D18S51,308.87,1192
29C-09,15/07/14,D18S51,317.21,843
29C-09,15/07/14,D22S1045,85.77,2772
29C-09,15/07/14,D22S1045,91.98,1092
29C-09,15/07/14,D22S1045,104.45,4335
29C-09,15/07/14,D22S1045,107.48,2320
29C-09,15/07/14,D19S433,142.58,2439
29C-09,15/07/14,D19S433,144.53,3533
29C-09,15/07/14,D19S433,148.36,2232
29C-09,15/07/14,TH01,188.63,3825
29C-09,15/07/14,TH01,200.6,1315
29C-09,15/07/14,FGA,251.18,1290
29C-09,15/07/14,FGA,254.98,1415
29C-09,15/07/14,FGA,262.37,695
29C-09,15/07/14,FGA,273.9,397
29C-09,15/07/14,D2S441,87.53,3329
29C-09,15/07/14,D2S441,103.81,2051
29C-09,15/07/14,D3S1358,147.2,907
29C-09,15/07/14,D3S1358,155.11,2699
29C-09,15/07/14,D1S1656,190.2,1392
29C-09,15/07/14,D1S1656,194.19,462
29C-09,15/07/14,D1S1656,198.18,735
29C-09,15/07/14,D1S1656,202.06,925
29C-09,15/07/14,D12S391,240.52,478
29C-09,15/07/14,D12S391,244.62,356
29C-09,15/07/14,D12S391,248.7,982
29C-09,15/07/14,D12S391,256.32,647
29C-09,15/07/14,SE33,356.81,705
29C-09,15/07/14,SE33,377.32,638
29C-09,15/07/14,SE33,404.03,267
29C-09,15/07/14,SE33,416.3,544
29C-05,15/07/14,D10S1248,96.37,1515
29C-05,15/07/14,D10S1248,104.56,1017
29C-05,15/07/14,vWA,168.52,984
29C-05,15/07/14,vWA,172.56,1544
29C-05,15/07/14,D16S539,252.56,1536
29C-05,15/07/14,D2S1338,293.6,758
29C-05,15/07/14,D2S1338,330.15,465
29C-05,15/07/14,AMEL,100.46,7181
29C-05,15/07/14,D8S1179,148.72,3969
29C-05,15/07/14,D21S11,203.71,1513
29C-05,15/07/14,D21S11,207.67,691
29C-05,15/07/14,D21S11,232.01,1521
29C-05,15/07/14,D18S51,288.41,1398
29C-05,15/07/14,D18S51,308.85,421
29C-05,15/07/14,D18S51,317.25,1390
29C-05,15/07/14,D22S1045,85.78,4042
29C-05,15/07/14,D22S1045,91.99,3030
29C-05,15/07/14,D22S1045,104.38,1137
29C-05,15/07/14,D19S433,135.02,2854
29C-05,15/07/14,D19S433,144.41,1159
29C-05,15/07/14,D19S433,148.28,2920
29C-05,15/07/14,TH01,188.65,3323
29C-05,15/07/14,TH01,192.7,1719
29C-05,15/07/14,FGA,251.24,2012
29C-05,15/07/14,FGA,273.8,1477
29C-05,15/07/14,D2S441,87.61,2623
29C-05,15/07/14,D2S441,91.63,1615
29C-05,15/07/14,D2S441,103.84,733
29C-05,15/07/14,D3S1358,155.24,2227
29C-05,15/07/14,D3S1358,159.12,1319
29C-05,15/07/14,D1S1656,190.2,663
29C-05,15/07/14,D1S1656,194.16,1057
29C-05,15/07/14,D1S1656,202.11,1209
29C-05,15/07/14,D12S391,244.59,759
29C-05,15/07/14,D12S391,256.33,911
29C-05,15/07/14,SE33,377.37,1179
29C-05,15/07/14,SE33,404.07,729
29C-03,15/07/14,D10S1248,96.37,2304
29C-03,15/07/14,D10S1248,104.65,1516
29C-03,15/07/14,vWA,168.56,1089
29C-03,15/07/14,vWA,172.53,1517
29C-03,15/07/14,D16S539,252.58,1454
29C-03,15/07/14,D2S1338,293.65,498
29C-03,15/07/14,D2S1338,330.14,336
29C-03,15/07/14,AMEL,100.55,11400
29C-03,15/07/14,D8S1179,148.72,4828
29C-03,15/07/14,D21S11,203.73,1509
29C-03,15/07/14,D21S11,207.72,448
29C-03,15/07/14,D21S11,232.01,1182
29C-03,15/07/14,D18S51,288.45,956
29C-03,15/07/14,D18S51,317.25,1173
29C-03,15/07/14,D22S1045,85.87,6303
29C-03,15/07/14,D22S1045,91.99,4354
29C-03,15/07/14,D22S1045,104.47,1708
29C-03,15/07/14,D19S433,135.08,3706
29C-03,15/07/14,D19S433,144.49,1486
29C-03,15/07/14,D19S433,148.28,4047
29C-03,15/07/14,TH01,188.64,3660
29C-03,15/07/14,TH01,192.61,1841
29C-03,15/07/14,FGA,251.25,1709
29C-03,15/07/14,FGA,273.8,966
29C-03,15/07/14,D2S441,87.61,3472
29C-03,15/07/14,D2S441,103.84,937
29C-03,15/07/14,D3S1358,155.24,2609
29C-03,15/07/14,D3S1358,159.12,1407
29C-03,15/07/14,D1S1656,190.2,628
29C-03,15/07/14,D1S1656,194.24,978
29C-03,15/07/14,D1S1656,202.04,1318
29C-03,15/07/14,D12S391,244.67,794
29C-03,15/07/14,D12S391,256.3,1091
29C-03,15/07/14,SE33,356.92,178
29C-03,15/07/14,SE33,377.37,504
29C-03,15/07/14,SE33,404.08,523
29C-02,15/07/14,D10S1248,96.34,2319
29C-02,15/07/14,D10S1248,104.6,1186
29C-02,15/07/14,vWA,168.51,1784
29C-02,15/07/14,vWA,172.49,3309
29C-02,15/07/14,D16S539,252.51,3177
29C-02,15/07/14,D2S1338,293.69,1365
29C-02,15/07/14,D2S1338,313.66,774
29C-02,15/07/14,D2S1338,330.16,684
29C-02,15/07/14,AMEL,100.56,12708
29C-02,15/07/14,D8S1179,140.44,3418
29C-02,15/07/14,D8S1179,148.76,6451
29C-02,15/07/14,D21S11,203.68,2242
29C-02,15/07/14,D21S11,207.69,2272
29C-02,15/07/14,D21S11,231.94,2547
29C-02,15/07/14,D18S51,288.44,1794
29C-02,15/07/14,D18S51,300.73,808
29C-02,15/07/14,D18S51,308.81,1749
29C-02,15/07/14,D18S51,317.21,2912
29C-02,15/07/14,D22S1045,85.84,6632
29C-02,15/07/14,D22S1045,92.02,3672
29C-02,15/07/14,D22S1045,104.42,3906
29C-02,15/07/14,D19S433,135.05,2915
29C-02,15/07/14,D19S433,142.48,1156
29C-02,15/07/14,D19S433,144.42,4131
29C-02,15/07/14,D19S433,148.23,4345
29C-02,15/07/14,TH01,188.63,6280
29C-02,15/07/14,TH01,192.63,2279
29C-02,15/07/14,FGA,251.17,2719
29C-02,15/07/14,FGA,254.85,1833
29C-02,15/07/14,FGA,273.84,1573
29C-02,15/07/14,D2S441,87.6,5357
29C-02,15/07/14,D2S441,91.65,2359
29C-02,15/07/14,D2S441,103.87,2781
29C-02,15/07/14,D3S1358,155.13,5046
29C-02,15/07/14,D3S1358,159.12,1828
29C-02,15/07/14,D1S1656,190.2,2414
29C-02,15/07/14,D1S1656,194.19,1769
29C-02,15/07/14,D1S1656,198.18,898
29C-02,15/07/14,D1S1656,202.05,2490
29C-02,15/07/14,D12S391,244.58,1205
29C-02,15/07/14,D12S391,248.63,1258
29C-02,15/07/14,D12S391,256.27,1648
29C-02,15/07/14,SE33,356.9,1478
29C-02,15/07/14,SE33,377.33,1655
29C-02,15/07/14,SE33,404.12,906
31E-03,24/09/14,D10S1248,96.29,1043
31E-03,24/09/14,vWA,168.59,675
31E-03,24/09/14,vWA,172.55,1629
31E-03,24/09/14,D16S539,244.34,1155
31E-03,24/09/14,D16S539,256.52,418
31E-03,24/09/14,D16S539,264.44,462
31E-03,24/09/14,D2S1338,305.64,304
31E-03,24/09/14,D2S1338,313.74,313
31E-03,24/09/14,D2S1338,326.09,553
31E-03,24/09/14,AMEL,100.58,7266
31E-03,24/09/14,AMEL,106.44,2906
31E-03,24/09/14,D8S1179,144.68,4702
31E-03,24/09/14,D8S1179,153.02,1292
31E-03,24/09/14,D21S11,207.62,1318
31E-03,24/09/14,D21S11,217.76,3287
31E-03,24/09/14,D18S51,300.77,1335
31E-03,24/09/14,D18S51,308.99,2046
31E-03,24/09/14,D22S1045,101.35,9036
31E-03,24/09/14,D19S433,135.07,2417
31E-03,24/09/14,D19S433,138.74,3779
31E-03,24/09/14,D19S433,159.72,1133
31E-03,24/09/14,TH01,192.67,1429
31E-03,24/09/14,TH01,196.69,1336
31E-03,24/09/14,TH01,200.62,2291
31E-03,24/09/14,FGA,243.44,1125
31E-03,24/09/14,FGA,247.31,2921
31E-03,24/09/14,D2S441,87.52,2319
31E-03,24/09/14,D2S441,99.62,2058
31E-03,24/09/14,D3S1358,151.28,3004
31E-03,24/09/14,D1S1656,178.57,721
31E-03,24/09/14,D1S1656,190.34,1435
31E-03,24/09/14,D12S391,244.61,813
31E-03,24/09/14,D12S391,256.26,1015
31E-03,24/09/14,SE33,365.4,543
31E-03,24/09/14,SE33,373.55,1005
31E-03,24/09/14,SE33,381.56,577
31E-05,04/09/14,D10S1248,99.43,2534
31E-05,04/09/14,D10S1248,100.38,3015
31E-05,04/09/14,vWA,168.6,691
31E-05,04/09/14,vWA,172.53,2721
31E-05,04/09/14,D16S539,244.39,1303
31E-05,04/09/14,D16S539,256.6,594
31E-05,04/09/14,D16S539,264.57,1324
31E-05,04/09/14,D2S1338,305.6,273
31E-05,04/09/14,D2S1338,313.74,844
31E-05,04/09/14,D2S1338,326.05,487
31E-05,04/09/14,AMEL,100.58,14950
31E-05,04/09/14,D8S1179,144.66,7340
31E-05,04/09/14,D21S11,207.56,2709
31E-05,04/09/14,D21S11,217.67,5521
31E-05,04/09/14,D18S51,296.67,783
31E-05,04/09/14,D18S51,300.76,1463
31E-05,04/09/14,D18S51,309.01,1927
31E-05,04/09/14,D22S1045,89.01,7553
31E-05,04/09/14,D22S1045,101.34,7127
31E-05,04/09/14,D19S433,135.09,2271
31E-05,04/09/14,D19S433,138.75,4752
31E-05,04/09/14,D19S433,159.73,2305
31E-05,04/09/14,TH01,192.61,1438
31E-05,04/09/14,TH01,196.62,3169
31E-05,04/09/14,TH01,200.61,2033
31E-05,04/09/14,FGA,242.51,2292
31E-05,04/09/14,FGA,246.35,1542
31E-05,04/09/14,FGA,253.87,648
31E-05,04/09/14,D2S441,87.59,2761
31E-05,04/09/14,D2S441,99.62,2854
31E-05,04/09/14,D3S1358,151.23,4385
31E-05,04/09/14,D1S1656,177.6,1388
31E-05,04/09/14,D1S1656,189.31,1877
31E-05,04/09/14,D12S391,243.5,1256
31E-05,04/09/14,D12S391,255.32,1251
31E-05,04/09/14,SE33,373.49,767
31E-05,04/09/14,SE33,381.64,469
31E-04,25/09/14,D10S1248,100.48,3478
31E-04,25/09/14,vWA,168.57,497
31E-04,25/09/14,vWA,172.66,955
31E-04,25/09/14,D16S539,256.54,185
31E-04,25/09/14,D16S539,264.56,214
31E-04,25/09/14,D2S1338,305.61,170
31E-04,25/09/14,D2S1338,313.74,206
31E-04,25/09/14,D2S1338,326.13,125
31E-04,25/09/14,AMEL,100.58,10477
31E-04,25/09/14,D8S1179,144.63,2392
31E-04,25/09/14,D8S1179,153.05,1140
31E-04,25/09/14,D21S11,207.66,472
31E-04,25/09/14,D21S11,217.82,1286
31E-04,25/09/14,D18S51,296.63,381
31E-04,25/09/14,D18S51,300.77,376
31E-04,25/09/14,D18S51,309.01,859
31E-04,25/09/14,D22S1045,89.07,5489
31E-04,25/09/14,D22S1045,101.35,5040
31E-04,25/09/14,D19S433,135.12,3108
31E-04,25/09/14,D19S433,138.83,3505
31E-04,25/09/14,TH01,192.79,649
31E-04,25/09/14,TH01,196.76,1345
31E-04,25/09/14,FGA,243.47,983
31E-04,25/09/14,FGA,247.28,306
31E-04,25/09/14,FGA,254.81,356
31E-04,25/09/14,D2S441,87.62,2130
31E-04,25/09/14,D2S441,99.71,2031
31E-04,25/09/14,D3S1358,151.29,2242
31E-04,25/09/14,D1S1656,190.34,611
31E-04,25/09/14,D1S1656,194.41,487
31E-04,25/09/14,D12S391,244.56,356
31E-04,25/09/14,D12S391,256.28,405
31E-04,25/09/14,SE33,373.47,382
34H-03,22/09/14,D10S1248,100.48,1168
34H-03,22/09/14,vWA,172.55,574
34H-03,22/09/14,vWA,176.59,147
34H-03,22/09/14,vWA,184.61,174
34H-03,22/09/14,D16S539,244.39,384
34H-03,22/09/14,D16S539,256.48,159
34H-03,22/09/14,D2S1338,301.62,166
34H-03,22/09/14,D2S1338,313.74,177
34H-03,22/09/14,D2S1338,326.17,97
34H-03,22/09/14,AMEL,100.57,2836
34H-03,22/09/14,D8S1179,140.37,774
34H-03,22/09/14,D8S1179,148.75,1317
34H-03,22/09/14,D21S11,199.64,872
34H-03,22/09/14,D21S11,207.62,711
34H-03,22/09/14,D18S51,304.8,550
34H-03,22/09/14,D18S51,308.95,757
34H-03,22/09/14,D18S51,317.31,359
34H-03,22/09/14,D22S1045,98.29,1389
34H-03,22/09/14,D22S1045,101.34,1302
34H-03,22/09/14,D22S1045,107.51,420
34H-03,22/09/14,D19S433,140.64,362
34H-03,22/09/14,D19S433,146.26,764
34H-03,22/09/14,D19S433,148.29,579
34H-03,22/09/14,TH01,192.73,1437
34H-03,22/09/14,FGA,229.4,523
34H-03,22/09/14,FGA,254.76,1360
34H-03,22/09/14,D2S441,83.56,657
34H-03,22/09/14,D2S441,99.71,687
34H-03,22/09/14,D3S1358,143.32,381
34H-03,22/09/14,D3S1358,147.28,660
34H-03,22/09/14,D3S1358,155.39,468
34H-03,22/09/14,D1S1656,194.34,418
34H-03,22/09/14,D1S1656,198.21,514
34H-03,22/09/14,D1S1656,202.04,234
34H-03,22/09/14,D12S391,244.48,520
34H-03,22/09/14,D12S391,248.58,381
34H-03,22/09/14,SE33,404.28,303
34H-01,23/09/14,D10S1248,92.31,678
34H-01,23/09/14,D10S1248,104.61,741
34H-01,23/09/14,vWA,172.57,904
34H-01,23/09/14,vWA,176.56,837
34H-01,23/09/14,D16S539,244.38,153
34H-01,23/09/14,D16S539,252.63,435
34H-01,23/09/14,D16S539,256.63,530
34H-01,23/09/14,D2S1338,305.65,243
34H-01,23/09/14,D2S1338,318,210
34H-01,23/09/14,AMEL,100.58,4870
34H-01,23/09/14,D8S1179,140.46,797
34H-01,23/09/14,D8S1179,148.8,805
34H-01,23/09/14,D8S1179,152.96,1963
34H-01,23/09/14,D8S1179,157.04,1351
34H-01,23/09/14,D21S11,207.57,457
34H-01,23/09/14,D21S11,211.68,1039
34H-01,23/09/14,D21S11,223.79,858
34H-01,23/09/14,D18S51,300.77,854
34H-01,23/09/14,D18S51,304.79,806
34H-01,23/09/14,D18S51,308.93,219
34H-01,23/09/14,D22S1045,98.27,1187
34H-01,23/09/14,D22S1045,101.45,3808
34H-01,23/09/14,D22S1045,104.52,2399
34H-01,23/09/14,D19S433,142.59,3477
34H-01,23/09/14,TH01,188.76,1166
34H-01,23/09/14,TH01,192.75,613
34H-01,23/09/14,TH01,200.71,1076
34H-01,23/09/14,FGA,251.14,957
34H-01,23/09/14,FGA,254.89,803
34H-01,23/09/14,FGA,258.53,1022
34H-01,23/09/14,D2S441,83.6,572
34H-01,23/09/14,D2S441,87.67,1149
34H-01,23/09/14,D2S441,99.71,2045
34H-01,23/09/14,D3S1358,147.31,599
34H-01,23/09/14,D3S1358,151.2,1890
34H-01,23/09/14,D1S1656,194.3,579
34H-01,23/09/14,D1S1656,198.28,1087
34H-01,23/09/14,D1S1656,202.05,656
34H-01,23/09/14,D12S391,232.78,525
34H-01,23/09/14,D12S391,240.64,419
34H-01,23/09/14,SE33,369.48,409
34H-01,23/09/14,SE33,373.57,412
34H-02,23/09/14,D10S1248,100.39,2145
34H-02,23/09/14,vWA,172.55,847
34H-02,23/09/14,vWA,176.5,604
34H-02,23/09/14,D16S539,244.43,572
34H-02,23/09/14,D16S539,256.57,495
34H-02,23/09/14,D2S1338,301.61,544
34H-02,23/09/14,D2S1338,313.65,303
34H-02,23/09/14,AMEL,100.49,5440
34H-02,23/09/14,D8S1179,140.37,1371
34H-02,23/09/14,D8S1179,144.7,596
34H-02,23/09/14,D8S1179,148.76,1363
34H-02,23/09/14,D21S11,199.55,1580
34H-02,23/09/14,D21S11,207.58,1330
34H-02,23/09/14,D18S51,304.77,1273
34H-02,23/09/14,D18S51,308.89,1402
34H-02,23/09/14,D18S51,317.31,394
34H-02,23/09/14,D22S1045,98.18,2570
34H-02,23/09/14,D22S1045,101.27,2018
34H-02,23/09/14,D22S1045,107.54,901
34H-02,23/09/14,D19S433,140.65,758
34H-02,23/09/14,D19S433,146.36,2145
34H-02,23/09/14,D19S433,148.29,1107
34H-02,23/09/14,TH01,192.72,2844
34H-02,23/09/14,FGA,254.85,2091
34H-02,23/09/14,D2S441,83.51,1151
34H-02,23/09/14,D2S441,90.65,480
34H-02,23/09/14,D2S441,99.62,1498
34H-02,23/09/14,D3S1358,147.37,1215
34H-02,23/09/14,D3S1358,155.48,782
34H-02,23/09/14,D1S1656,194.25,830
34H-02,23/09/14,D1S1656,198.11,998
34H-02,23/09/14,D1S1656,202.05,313
34H-02,23/09/14,D12S391,244.7,854
34H-02,23/09/14,D12S391,248.75,930
34H-02,23/09/14,SE33,369.56,423
34H-02,23/09/14,SE33,404.28,708
34H-06,25/09/14,D10S1248,104.55,236
34H-06,25/09/14,vWA,172.57,347
34H-06,25/09/14,vWA,176.56,136
34H-06,25/09/14,vWA,184.65,173
34H-06,25/09/14,D16S539,244.38,233
34H-06,25/09/14,D16S539,256.54,232
34H-06,25/09/14,D2S1338,301.72,151
34H-06,25/09/14,D2S1338,326.06,69
34H-06,25/09/14,AMEL,100.58,2993
34H-06,25/09/14,D8S1179,140.47,379
34H-06,25/09/14,D8S1179,144.74,431
34H-06,25/09/14,D8S1179,148.84,697
34H-06,25/09/14,D21S11,199.64,654
34H-06,25/09/14,D21S11,207.64,680
34H-06,25/09/14,D18S51,304.93,236
34H-06,25/09/14,D18S51,309.01,322
34H-06,25/09/14,D18S51,317.4,132
34H-06,25/09/14,D22S1045,98.27,1243
34H-06,25/09/14,D22S1045,101.36,625
34H-06,25/09/14,D22S1045,107.53,672
34H-06,25/09/14,D19S433,140.74,396
34H-06,25/09/14,D19S433,146.42,545
34H-06,25/09/14,D19S433,148.28,444
34H-06,25/09/14,TH01,192.74,1205
34H-06,25/09/14,FGA,229.27,424
34H-06,25/09/14,FGA,254.8,888
34H-06,25/09/14,D2S441,83.59,251
34H-06,25/09/14,D2S441,90.75,427
34H-06,25/09/14,D2S441,99.71,603
34H-06,25/09/14,D3S1358,143.44,313
34H-06,25/09/14,D3S1358,147.35,506
34H-06,25/09/14,D3S1358,155.53,223
34H-06,25/09/14,D1S1656,194.29,278
34H-06,25/09/14,D1S1656,198.19,549
34H-06,25/09/14,D1S1656,202.16,257
34H-06,25/09/14,D12S391,244.56,297
34H-06,25/09/14,D12S391,248.64,282
